"Date";"DateCheck";"Q.m3Hrs";"Qna"
2016-05-06 08:24:00;"06/05/2016 08:24";5,48;5,48
2016-05-06 08:26:00;"06/05/2016 08:26";5,984;5,984
2016-05-06 08:28:00;"06/05/2016 08:28";5,81;5,81
2016-05-06 08:30:00;"06/05/2016 08:30";5,928;5,928
2016-05-06 08:32:00;"06/05/2016 08:32";6,215;6,215
2016-05-06 08:34:00;"06/05/2016 08:34";5,958;5,958
2016-05-06 08:36:00;"06/05/2016 08:36";5,79;5,79
2016-05-06 08:38:00;"06/05/2016 08:38";6,056;6,056
2016-05-06 08:40:00;"06/05/2016 08:40";5,651;5,651
2016-05-06 08:42:00;"06/05/2016 08:42";6,109;6,109
2016-05-06 08:44:00;"06/05/2016 08:44";5,6;5,6
2016-05-06 08:46:00;"06/05/2016 08:46";5,959;5,959
2016-05-06 08:48:00;"06/05/2016 08:48";6,186;6,186
2016-05-06 08:50:00;"06/05/2016 08:50";6,373;6,373
2016-05-06 08:52:00;"06/05/2016 08:52";5,687;5,687
2016-05-06 08:54:00;"06/05/2016 08:54";6,072;6,072
2016-05-06 08:56:00;"06/05/2016 08:56";5,939;5,939
2016-05-06 08:58:00;"06/05/2016 08:58";5,997;5,997
2016-05-06 09:00:00;"06/05/2016 09:00";6,275;6,275
2016-05-06 09:02:00;"06/05/2016 09:02";6,215;6,215
2016-05-06 09:04:00;"06/05/2016 09:04";6,635;6,635
2016-05-06 09:06:00;"06/05/2016 09:06";5,999;5,999
2016-05-06 09:08:00;"06/05/2016 09:08";6,148;6,148
2016-05-06 09:10:00;"06/05/2016 09:10";5,444;5,444
2016-05-06 09:12:00;"06/05/2016 09:12";6,406;6,406
2016-05-06 09:14:00;"06/05/2016 09:14";5,702;5,702
2016-05-06 09:16:00;"06/05/2016 09:16";5,736;5,736
2016-05-06 09:18:00;"06/05/2016 09:18";5,957;5,957
2016-05-06 09:20:00;"06/05/2016 09:20";5,794;5,794
2016-05-06 09:22:00;"06/05/2016 09:22";6,088;6,088
2016-05-06 09:24:00;"06/05/2016 09:24";6,172;6,172
2016-05-06 09:26:00;"06/05/2016 09:26";6,494;6,494
2016-05-06 09:28:00;"06/05/2016 09:28";5,688;5,688
2016-05-06 09:30:00;"06/05/2016 09:30";6,272;6,272
2016-05-06 09:32:00;"06/05/2016 09:32";6,021;6,021
2016-05-06 09:34:00;"06/05/2016 09:34";6,381;6,381
2016-05-06 09:36:00;"06/05/2016 09:36";5,993;5,993
2016-05-06 09:38:00;"06/05/2016 09:38";6,255;6,255
2016-05-06 09:40:00;"06/05/2016 09:40";6,255;6,255
2016-05-06 09:42:00;"06/05/2016 09:42";6,399;6,399
2016-05-06 09:44:00;"06/05/2016 09:44";5,882;5,882
2016-05-06 09:46:00;"06/05/2016 09:46";6,718;6,718
2016-05-06 09:48:00;"06/05/2016 09:48";5,823;5,823
2016-05-06 09:50:00;"06/05/2016 09:50";6,334;6,334
2016-05-06 09:52:00;"06/05/2016 09:52";6,063;6,063
2016-05-06 09:54:00;"06/05/2016 09:54";5,933;5,933
2016-05-06 09:56:00;"06/05/2016 09:56";6,338;6,338
2016-05-06 09:58:00;"06/05/2016 09:58";6,158;6,158
2016-05-06 10:00:00;"06/05/2016 10:00";6,037;6,037
2016-05-06 10:02:00;"06/05/2016 10:02";5,849;5,849
2016-05-06 10:04:00;"06/05/2016 10:04";5,736;5,736
2016-05-06 10:06:00;"06/05/2016 10:06";6,023;6,023
2016-05-06 10:08:00;"06/05/2016 10:08";6,735;6,735
2016-05-06 10:10:00;"06/05/2016 10:10";6,35;6,35
2016-05-06 10:12:00;"06/05/2016 10:12";6,403;6,403
2016-05-06 10:14:00;"06/05/2016 10:14";6,354;6,354
2016-05-06 10:16:00;"06/05/2016 10:16";5,884;5,884
2016-05-06 10:18:00;"06/05/2016 10:18";6,38;6,38
2016-05-06 10:20:00;"06/05/2016 10:20";6,136;6,136
2016-05-06 10:22:00;"06/05/2016 10:22";6,586;6,586
2016-05-06 10:24:00;"06/05/2016 10:24";6,651;6,651
2016-05-06 10:26:00;"06/05/2016 10:26";6,201;6,201
2016-05-06 10:28:00;"06/05/2016 10:28";6,608;6,608
2016-05-06 10:30:00;"06/05/2016 10:30";6,447;6,447
2016-05-06 10:32:00;"06/05/2016 10:32";6,228;6,228
2016-05-06 10:34:00;"06/05/2016 10:34";6,406;6,406
2016-05-06 10:36:00;"06/05/2016 10:36";6,597;6,597
2016-05-06 10:38:00;"06/05/2016 10:38";7,088;7,088
2016-05-06 10:40:00;"06/05/2016 10:40";6,344;6,344
2016-05-06 10:42:00;"06/05/2016 10:42";6,356;6,356
2016-05-06 10:44:00;"06/05/2016 10:44";6,239;6,239
2016-05-06 10:46:00;"06/05/2016 10:46";7,212;7,212
2016-05-06 10:48:00;"06/05/2016 10:48";6,704;6,704
2016-05-06 10:50:00;"06/05/2016 10:50";6,873;6,873
2016-05-06 10:52:00;"06/05/2016 10:52";6,895;6,895
2016-05-06 10:54:00;"06/05/2016 10:54";6,801;6,801
2016-05-06 10:56:00;"06/05/2016 10:56";5,906;5,906
2016-05-06 10:58:00;"06/05/2016 10:58";6,04;6,04
2016-05-06 11:00:00;"06/05/2016 11:00";6,903;6,903
2016-05-06 11:02:00;"06/05/2016 11:02";7,276;7,276
2016-05-06 11:04:00;"06/05/2016 11:04";7,06;7,06
2016-05-06 11:06:00;"06/05/2016 11:06";6,297;6,297
2016-05-06 11:08:00;"06/05/2016 11:08";6,757;6,757
2016-05-06 11:10:00;"06/05/2016 11:10";6,683;6,683
2016-05-06 11:12:00;"06/05/2016 11:12";5,781;5,781
2016-05-06 11:14:00;"06/05/2016 11:14";6,355;6,355
2016-05-06 11:16:00;"06/05/2016 11:16";6,376;6,376
2016-05-06 11:18:00;"06/05/2016 11:18";6,826;6,826
2016-05-06 11:20:00;"06/05/2016 11:20";7,652;7,652
2016-05-06 11:22:00;"06/05/2016 11:22";7;7
2016-05-06 11:24:00;"06/05/2016 11:24";6,847;6,847
2016-05-06 11:26:00;"06/05/2016 11:26";6,676;6,676
2016-05-06 11:28:00;"06/05/2016 11:28";6,512;6,512
2016-05-06 11:30:00;"06/05/2016 11:30";6,281;6,281
2016-05-06 11:32:00;"06/05/2016 11:32";7,229;7,229
2016-05-06 11:34:00;"06/05/2016 11:34";6,92;6,92
2016-05-06 11:36:00;"06/05/2016 11:36";7,002;7,002
2016-05-06 11:38:00;"06/05/2016 11:38";6,601;6,601
2016-05-06 11:40:00;"06/05/2016 11:40";6,265;6,265
2016-05-06 11:42:00;"06/05/2016 11:42";6,662;6,662
2016-05-06 11:44:00;"06/05/2016 11:44";6,959;6,959
2016-05-06 11:46:00;"06/05/2016 11:46";7,261;7,261
2016-05-06 11:48:00;"06/05/2016 11:48";6,985;6,985
2016-05-06 11:50:00;"06/05/2016 11:50";6,392;6,392
2016-05-06 11:52:00;"06/05/2016 11:52";7,382;7,382
2016-05-06 11:54:00;"06/05/2016 11:54";7,149;7,149
2016-05-06 11:56:00;"06/05/2016 11:56";6,396;6,396
2016-05-06 11:58:00;"06/05/2016 11:58";7,606;7,606
2016-05-06 12:00:00;"06/05/2016 12:00";6,924;6,924
2016-05-06 12:02:00;"06/05/2016 12:02";6,525;6,525
2016-05-06 12:04:00;"06/05/2016 12:04";6,742;6,742
2016-05-06 12:06:00;"06/05/2016 12:06";6,494;6,494
2016-05-06 12:08:00;"06/05/2016 12:08";6,731;6,731
2016-05-06 12:10:00;"06/05/2016 12:10";6,796;6,796
2016-05-06 12:12:00;"06/05/2016 12:12";7,043;7,043
2016-05-06 12:14:00;"06/05/2016 12:14";7,02;7,02
2016-05-06 12:16:00;"06/05/2016 12:16";6,795;6,795
2016-05-06 12:18:00;"06/05/2016 12:18";7,093;7,093
2016-05-06 12:20:00;"06/05/2016 12:20";6,65;6,65
2016-05-06 12:22:00;"06/05/2016 12:22";6,733;6,733
2016-05-06 12:24:00;"06/05/2016 12:24";6,801;6,801
2016-05-06 12:26:00;"06/05/2016 12:26";6,773;6,773
2016-05-06 12:28:00;"06/05/2016 12:28";7,264;7,264
2016-05-06 12:30:00;"06/05/2016 12:30";7,357;7,357
2016-05-06 12:32:00;"06/05/2016 12:32";7,238;7,238
2016-05-06 12:34:00;"06/05/2016 12:34";6,735;6,735
2016-05-06 12:36:00;"06/05/2016 12:36";7,396;7,396
2016-05-06 12:38:00;"06/05/2016 12:38";6,594;6,594
2016-05-06 12:40:00;"06/05/2016 12:40";6,757;6,757
2016-05-06 12:42:00;"06/05/2016 12:42";6,325;6,325
2016-05-06 12:44:00;"06/05/2016 12:44";6,813;6,813
2016-05-06 12:46:00;"06/05/2016 12:46";6,98;6,98
2016-05-06 12:48:00;"06/05/2016 12:48";7,399;7,399
2016-05-06 12:50:00;"06/05/2016 12:50";7,744;7,744
2016-05-06 12:52:00;"06/05/2016 12:52";6,811;6,811
2016-05-06 12:54:00;"06/05/2016 12:54";6,871;6,871
2016-05-06 12:56:00;"06/05/2016 12:56";6,944;6,944
2016-05-06 12:58:00;"06/05/2016 12:58";7,344;7,344
2016-05-06 13:00:00;"06/05/2016 13:00";7,404;7,404
2016-05-06 13:02:00;"06/05/2016 13:02";6,985;6,985
2016-05-06 13:04:00;"06/05/2016 13:04";7,215;7,215
2016-05-06 13:06:00;"06/05/2016 13:06";7,223;7,223
2016-05-06 13:08:00;"06/05/2016 13:08";7,271;7,271
2016-05-06 13:10:00;"06/05/2016 13:10";6,443;6,443
2016-05-06 13:12:00;"06/05/2016 13:12";7,829;7,829
2016-05-06 13:14:00;"06/05/2016 13:14";7,275;7,275
2016-05-06 13:16:00;"06/05/2016 13:16";6,668;6,668
2016-05-06 13:18:00;"06/05/2016 13:18";6,412;6,412
2016-05-06 13:20:00;"06/05/2016 13:20";6,812;6,812
2016-05-06 13:22:00;"06/05/2016 13:22";7,616;7,616
2016-05-06 13:24:00;"06/05/2016 13:24";7,886;7,886
2016-05-06 13:26:00;"06/05/2016 13:26";7,477;7,477
2016-05-06 13:28:00;"06/05/2016 13:28";7,642;7,642
2016-05-06 13:30:00;"06/05/2016 13:30";7,261;7,261
2016-05-06 13:32:00;"06/05/2016 13:32";7,659;7,659
2016-05-06 13:34:00;"06/05/2016 13:34";6,892;6,892
2016-05-06 13:36:00;"06/05/2016 13:36";8,165;8,165
2016-05-06 13:38:00;"06/05/2016 13:38";7,753;7,753
2016-05-06 13:40:00;"06/05/2016 13:40";7,383;7,383
2016-05-06 13:42:00;"06/05/2016 13:42";5,998;5,998
2016-05-06 13:44:00;"06/05/2016 13:44";7,655;7,655
2016-05-06 13:46:00;"06/05/2016 13:46";7,204;7,204
2016-05-06 13:48:00;"06/05/2016 13:48";6,96;6,96
2016-05-06 13:50:00;"06/05/2016 13:50";7,738;7,738
2016-05-06 13:52:00;"06/05/2016 13:52";8,154;8,154
2016-05-06 13:54:00;"06/05/2016 13:54";7,507;7,507
2016-05-06 13:56:00;"06/05/2016 13:56";7,498;7,498
2016-05-06 13:58:00;"06/05/2016 13:58";7,448;7,448
2016-05-06 14:00:00;"06/05/2016 14:00";7,77;7,77
2016-05-06 14:02:00;"06/05/2016 14:02";6,3;6,3
2016-05-06 14:04:00;"06/05/2016 14:04";6,575;6,575
2016-05-06 14:06:00;"06/05/2016 14:06";7,567;7,567
2016-05-06 14:08:00;"06/05/2016 14:08";7,03;7,03
2016-05-06 14:10:00;"06/05/2016 14:10";7,808;7,808
2016-05-06 14:12:00;"06/05/2016 14:12";8,118;8,118
2016-05-06 14:14:00;"06/05/2016 14:14";8,081;8,081
2016-05-06 14:16:00;"06/05/2016 14:16";6,771;6,771
2016-05-06 14:18:00;"06/05/2016 14:18";7,364;7,364
2016-05-06 14:20:00;"06/05/2016 14:20";6,843;6,843
2016-05-06 14:22:00;"06/05/2016 14:22";7,421;7,421
2016-05-06 14:24:00;"06/05/2016 14:24";6,958;6,958
2016-05-06 14:26:00;"06/05/2016 14:26";7,189;7,189
2016-05-06 14:28:00;"06/05/2016 14:28";8,041;8,041
2016-05-06 14:30:00;"06/05/2016 14:30";7,705;7,705
2016-05-06 14:32:00;"06/05/2016 14:32";7,982;7,982
2016-05-06 14:34:00;"06/05/2016 14:34";7,416;7,416
2016-05-06 14:36:00;"06/05/2016 14:36";7,894;7,894
2016-05-06 14:38:00;"06/05/2016 14:38";6,856;6,856
2016-05-06 14:40:00;"06/05/2016 14:40";7,814;7,814
2016-05-06 14:42:00;"06/05/2016 14:42";7,253;7,253
2016-05-06 14:44:00;"06/05/2016 14:44";8,067;8,067
2016-05-06 14:46:00;"06/05/2016 14:46";7,419;7,419
2016-05-06 14:48:00;"06/05/2016 14:48";7,182;7,182
2016-05-06 14:50:00;"06/05/2016 14:50";7,62;7,62
2016-05-06 14:52:00;"06/05/2016 14:52";7,06;7,06
2016-05-06 14:54:00;"06/05/2016 14:54";7,024;7,024
2016-05-06 14:56:00;"06/05/2016 14:56";7,375;7,375
2016-05-06 14:58:00;"06/05/2016 14:58";7,047;7,047
2016-05-06 15:00:00;"06/05/2016 15:00";7,099;7,099
2016-05-06 15:02:00;"06/05/2016 15:02";7,218;7,218
2016-05-06 15:04:00;"06/05/2016 15:04";8,194;8,194
2016-05-06 15:06:00;"06/05/2016 15:06";6,778;6,778
2016-05-06 15:08:00;"06/05/2016 15:08";6,973;6,973
2016-05-06 15:10:00;"06/05/2016 15:10";6,987;6,987
2016-05-06 15:12:00;"06/05/2016 15:12";7,714;7,714
2016-05-06 15:14:00;"06/05/2016 15:14";7,663;7,663
2016-05-06 15:16:00;"06/05/2016 15:16";7,506;7,506
2016-05-06 15:18:00;"06/05/2016 15:18";6,979;6,979
2016-05-06 15:20:00;"06/05/2016 15:20";6,7;6,7
2016-05-06 15:22:00;"06/05/2016 15:22";8,187;8,187
2016-05-06 15:24:00;"06/05/2016 15:24";7,086;7,086
2016-05-06 15:26:00;"06/05/2016 15:26";7,116;7,116
2016-05-06 15:28:00;"06/05/2016 15:28";7,028;7,028
2016-05-06 15:30:00;"06/05/2016 15:30";7,109;7,109
2016-05-06 15:32:00;"06/05/2016 15:32";7,34;7,34
2016-05-06 15:34:00;"06/05/2016 15:34";7,256;7,256
2016-05-06 15:36:00;"06/05/2016 15:36";6,901;6,901
2016-05-06 15:38:00;"06/05/2016 15:38";7,26;7,26
2016-05-06 15:40:00;"06/05/2016 15:40";6,685;6,685
2016-05-06 15:42:00;"06/05/2016 15:42";6,774;6,774
2016-05-06 15:44:00;"06/05/2016 15:44";7,279;7,279
2016-05-06 15:46:00;"06/05/2016 15:46";7,448;7,448
2016-05-06 15:48:00;"06/05/2016 15:48";8,159;8,159
2016-05-06 15:50:00;"06/05/2016 15:50";7,256;7,256
2016-05-06 15:52:00;"06/05/2016 15:52";7,737;7,737
2016-05-06 15:54:00;"06/05/2016 15:54";7,72;7,72
2016-05-06 15:56:00;"06/05/2016 15:56";7,938;7,938
2016-05-06 15:58:00;"06/05/2016 15:58";7,383;7,383
2016-05-06 16:00:00;"06/05/2016 16:00";7,561;7,561
2016-05-06 16:02:00;"06/05/2016 16:02";8,061;8,061
2016-05-06 16:04:00;"06/05/2016 16:04";7,569;7,569
2016-05-06 16:06:00;"06/05/2016 16:06";6,949;6,949
2016-05-06 16:08:00;"06/05/2016 16:08";7,684;7,684
2016-05-06 16:10:00;"06/05/2016 16:10";7,07;7,07
2016-05-06 16:12:00;"06/05/2016 16:12";7,156;7,156
2016-05-06 16:14:00;"06/05/2016 16:14";7,709;7,709
2016-05-06 16:16:00;"06/05/2016 16:16";7,03;7,03
2016-05-06 16:18:00;"06/05/2016 16:18";6,711;6,711
2016-05-06 16:20:00;"06/05/2016 16:20";7,523;7,523
2016-05-06 16:22:00;"06/05/2016 16:22";7,351;7,351
2016-05-06 16:24:00;"06/05/2016 16:24";7,599;7,599
2016-05-06 16:26:00;"06/05/2016 16:26";7,577;7,577
2016-05-06 16:28:00;"06/05/2016 16:28";7,943;7,943
2016-05-06 16:30:00;"06/05/2016 16:30";7,208;7,208
2016-05-06 16:32:00;"06/05/2016 16:32";7,744;7,744
2016-05-06 16:34:00;"06/05/2016 16:34";7,334;7,334
2016-05-06 16:36:00;"06/05/2016 16:36";7,572;7,572
2016-05-06 16:38:00;"06/05/2016 16:38";7,448;7,448
2016-05-06 16:40:00;"06/05/2016 16:40";8,139;8,139
2016-05-06 16:42:00;"06/05/2016 16:42";7,523;7,523
2016-05-06 16:44:00;"06/05/2016 16:44";7,748;7,748
2016-05-06 16:46:00;"06/05/2016 16:46";8,114;8,114
2016-05-06 16:48:00;"06/05/2016 16:48";8,278;8,278
2016-05-06 16:50:00;"06/05/2016 16:50";7,622;7,622
2016-05-06 16:52:00;"06/05/2016 16:52";7,164;7,164
2016-05-06 16:54:00;"06/05/2016 16:54";7,903;7,903
2016-05-06 16:56:00;"06/05/2016 16:56";7,681;7,681
2016-05-06 16:58:00;"06/05/2016 16:58";7,603;7,603
2016-05-06 17:00:00;"06/05/2016 17:00";7,412;7,412
2016-05-06 17:02:00;"06/05/2016 17:02";7,473;7,473
2016-05-06 17:04:00;"06/05/2016 17:04";7,854;7,854
2016-05-06 17:06:00;"06/05/2016 17:06";7,321;7,321
2016-05-06 17:08:00;"06/05/2016 17:08";7,413;7,413
2016-05-06 17:10:00;"06/05/2016 17:10";7,66;7,66
2016-05-06 17:12:00;"06/05/2016 17:12";6,958;6,958
2016-05-06 17:14:00;"06/05/2016 17:14";7,048;7,048
2016-05-06 17:16:00;"06/05/2016 17:16";7,507;7,507
2016-05-06 17:18:00;"06/05/2016 17:18";6,771;6,771
2016-05-06 17:20:00;"06/05/2016 17:20";7,227;7,227
2016-05-06 17:22:00;"06/05/2016 17:22";6,953;6,953
2016-05-06 17:24:00;"06/05/2016 17:24";7,68;7,68
2016-05-06 17:26:00;"06/05/2016 17:26";7,015;7,015
2016-05-06 17:28:00;"06/05/2016 17:28";7,901;7,901
2016-05-06 17:30:00;"06/05/2016 17:30";8,036;8,036
2016-05-06 17:32:00;"06/05/2016 17:32";7,366;7,366
2016-05-06 17:34:00;"06/05/2016 17:34";7,524;7,524
2016-05-06 17:36:00;"06/05/2016 17:36";7,306;7,306
2016-05-06 17:38:00;"06/05/2016 17:38";7,544;7,544
2016-05-06 17:40:00;"06/05/2016 17:40";7,92;7,92
2016-05-06 17:42:00;"06/05/2016 17:42";7,501;7,501
2016-05-06 17:44:00;"06/05/2016 17:44";8,246;8,246
2016-05-06 17:46:00;"06/05/2016 17:46";8,532;8,532
2016-05-06 17:48:00;"06/05/2016 17:48";7,982;7,982
2016-05-06 17:50:00;"06/05/2016 17:50";8,46;8,46
2016-05-06 17:52:00;"06/05/2016 17:52";8,283;8,283
2016-05-06 17:54:00;"06/05/2016 17:54";7,909;7,909
2016-05-06 17:56:00;"06/05/2016 17:56";8,078;8,078
2016-05-06 17:58:00;"06/05/2016 17:58";8,526;8,526
2016-05-06 18:00:00;"06/05/2016 18:00";7,682;7,682
2016-05-06 18:02:00;"06/05/2016 18:02";7,786;7,786
2016-05-06 18:04:00;"06/05/2016 18:04";7,691;7,691
2016-05-06 18:06:00;"06/05/2016 18:06";8,337;8,337
2016-05-06 18:08:00;"06/05/2016 18:08";7,597;7,597
2016-05-06 18:10:00;"06/05/2016 18:10";6,858;6,858
2016-05-06 18:12:00;"06/05/2016 18:12";7,552;7,552
2016-05-06 18:14:00;"06/05/2016 18:14";7,021;7,021
2016-05-06 18:16:00;"06/05/2016 18:16";7,807;7,807
2016-05-06 18:18:00;"06/05/2016 18:18";8,145;8,145
2016-05-06 18:20:00;"06/05/2016 18:20";8,23;8,23
2016-05-06 18:22:00;"06/05/2016 18:22";8,286;8,286
2016-05-06 18:24:00;"06/05/2016 18:24";7,945;7,945
2016-05-06 18:26:00;"06/05/2016 18:26";7,148;7,148
2016-05-06 18:28:00;"06/05/2016 18:28";7,972;7,972
2016-05-06 18:30:00;"06/05/2016 18:30";7,953;7,953
2016-05-06 18:32:00;"06/05/2016 18:32";7,847;7,847
2016-05-06 18:34:00;"06/05/2016 18:34";8,082;8,082
2016-05-06 18:36:00;"06/05/2016 18:36";7,323;7,323
2016-05-06 18:38:00;"06/05/2016 18:38";7,805;7,805
2016-05-06 18:40:00;"06/05/2016 18:40";7,91;7,91
2016-05-06 18:42:00;"06/05/2016 18:42";8,983;8,983
2016-05-06 18:44:00;"06/05/2016 18:44";7,579;7,579
2016-05-06 18:46:00;"06/05/2016 18:46";8,011;8,011
2016-05-06 18:48:00;"06/05/2016 18:48";7,319;7,319
2016-05-06 18:50:00;"06/05/2016 18:50";8,302;8,302
2016-05-06 18:52:00;"06/05/2016 18:52";7,658;7,658
2016-05-06 18:54:00;"06/05/2016 18:54";7,626;7,626
2016-05-06 18:56:00;"06/05/2016 18:56";7,186;7,186
2016-05-06 18:58:00;"06/05/2016 18:58";8,421;8,421
2016-05-06 19:00:00;"06/05/2016 19:00";8,172;8,172
2016-05-06 19:02:00;"06/05/2016 19:02";7,365;7,365
2016-05-06 19:04:00;"06/05/2016 19:04";7,916;7,916
2016-05-06 19:06:00;"06/05/2016 19:06";8,464;8,464
2016-05-06 19:08:00;"06/05/2016 19:08";7,606;7,606
2016-05-06 19:10:00;"06/05/2016 19:10";7,511;7,511
2016-05-06 19:12:00;"06/05/2016 19:12";8,219;8,219
2016-05-06 19:14:00;"06/05/2016 19:14";7,789;7,789
2016-05-06 19:16:00;"06/05/2016 19:16";7,928;7,928
2016-05-06 19:18:00;"06/05/2016 19:18";7,63;7,63
2016-05-06 19:20:00;"06/05/2016 19:20";8,781;8,781
2016-05-06 19:22:00;"06/05/2016 19:22";8,147;8,147
2016-05-06 19:24:00;"06/05/2016 19:24";7,87;7,87
2016-05-06 19:26:00;"06/05/2016 19:26";7,711;7,711
2016-05-06 19:28:00;"06/05/2016 19:28";7,522;7,522
2016-05-06 19:30:00;"06/05/2016 19:30";7,829;7,829
2016-05-06 19:32:00;"06/05/2016 19:32";7,659;7,659
2016-05-06 19:34:00;"06/05/2016 19:34";7,889;7,889
2016-05-06 19:36:00;"06/05/2016 19:36";7,899;7,899
2016-05-06 19:38:00;"06/05/2016 19:38";8,475;8,475
2016-05-06 19:40:00;"06/05/2016 19:40";7,663;7,663
2016-05-06 19:42:00;"06/05/2016 19:42";8,279;8,279
2016-05-06 19:44:00;"06/05/2016 19:44";7,803;7,803
2016-05-06 19:46:00;"06/05/2016 19:46";7,755;7,755
2016-05-06 19:48:00;"06/05/2016 19:48";7,564;7,564
2016-05-06 19:50:00;"06/05/2016 19:50";7,908;7,908
2016-05-06 19:52:00;"06/05/2016 19:52";8,368;8,368
2016-05-06 19:54:00;"06/05/2016 19:54";7,887;7,887
2016-05-06 19:56:00;"06/05/2016 19:56";8,573;8,573
2016-05-06 19:58:00;"06/05/2016 19:58";7,689;7,689
2016-05-06 20:00:00;"06/05/2016 20:00";7,942;7,942
2016-05-06 20:02:00;"06/05/2016 20:02";8,11;8,11
2016-05-06 20:04:00;"06/05/2016 20:04";8,008;8,008
2016-05-06 20:06:00;"06/05/2016 20:06";7,794;7,794
2016-05-06 20:08:00;"06/05/2016 20:08";7,564;7,564
2016-05-06 20:10:00;"06/05/2016 20:10";8,282;8,282
2016-05-06 20:12:00;"06/05/2016 20:12";7,85;7,85
2016-05-06 20:14:00;"06/05/2016 20:14";7,725;7,725
2016-05-06 20:16:00;"06/05/2016 20:16";8,404;8,404
2016-05-06 20:18:00;"06/05/2016 20:18";7,087;7,087
2016-05-06 20:20:00;"06/05/2016 20:20";8,384;8,384
2016-05-06 20:22:00;"06/05/2016 20:22";7,89;7,89
2016-05-06 20:24:00;"06/05/2016 20:24";8,141;8,141
2016-05-06 20:26:00;"06/05/2016 20:26";8,291;8,291
2016-05-06 20:28:00;"06/05/2016 20:28";8,253;8,253
2016-05-06 20:30:00;"06/05/2016 20:30";7,519;7,519
2016-05-06 20:32:00;"06/05/2016 20:32";7,991;7,991
2016-05-06 20:34:00;"06/05/2016 20:34";7,589;7,589
2016-05-06 20:36:00;"06/05/2016 20:36";8,702;8,702
2016-05-06 20:38:00;"06/05/2016 20:38";8,681;8,681
2016-05-06 20:40:00;"06/05/2016 20:40";7,971;7,971
2016-05-06 20:42:00;"06/05/2016 20:42";8,109;8,109
2016-05-06 20:44:00;"06/05/2016 20:44";9,041;9,041
2016-05-06 20:46:00;"06/05/2016 20:46";8,433;8,433
2016-05-06 20:48:00;"06/05/2016 20:48";8,495;8,495
2016-05-06 20:50:00;"06/05/2016 20:50";8,596;8,596
2016-05-06 20:52:00;"06/05/2016 20:52";7,959;7,959
2016-05-06 20:54:00;"06/05/2016 20:54";7,966;7,966
2016-05-06 20:56:00;"06/05/2016 20:56";7,638;7,638
2016-05-06 20:58:00;"06/05/2016 20:58";8,103;8,103
2016-05-06 21:00:00;"06/05/2016 21:00";7,971;7,971
2016-05-06 21:02:00;"06/05/2016 21:02";8,188;8,188
2016-05-06 21:04:00;"06/05/2016 21:04";7,937;7,937
2016-05-06 21:06:00;"06/05/2016 21:06";7,691;7,691
2016-05-06 21:08:00;"06/05/2016 21:08";9,193;9,193
2016-05-06 21:10:00;"06/05/2016 21:10";8,073;8,073
2016-05-06 21:12:00;"06/05/2016 21:12";7,773;7,773
2016-05-06 21:14:00;"06/05/2016 21:14";7,637;7,637
2016-05-06 21:16:00;"06/05/2016 21:16";7,34;7,34
2016-05-06 21:18:00;"06/05/2016 21:18";8,202;8,202
2016-05-06 21:20:00;"06/05/2016 21:20";8,072;8,072
2016-05-06 21:22:00;"06/05/2016 21:22";7,137;7,137
2016-05-06 21:24:00;"06/05/2016 21:24";8,087;8,087
2016-05-06 21:26:00;"06/05/2016 21:26";7,567;7,567
2016-05-06 21:28:00;"06/05/2016 21:28";7,238;7,238
2016-05-06 21:30:00;"06/05/2016 21:30";7,431;7,431
2016-05-06 21:32:00;"06/05/2016 21:32";7,759;7,759
2016-05-06 21:34:00;"06/05/2016 21:34";7,427;7,427
2016-05-06 21:36:00;"06/05/2016 21:36";7,205;7,205
2016-05-06 21:38:00;"06/05/2016 21:38";8,114;8,114
2016-05-06 21:40:00;"06/05/2016 21:40";8,16;8,16
2016-05-06 21:42:00;"06/05/2016 21:42";7,307;7,307
2016-05-06 21:44:00;"06/05/2016 21:44";7,612;7,612
2016-05-06 21:46:00;"06/05/2016 21:46";7,345;7,345
2016-05-06 21:48:00;"06/05/2016 21:48";7,883;7,883
2016-05-06 21:50:00;"06/05/2016 21:50";6,977;6,977
2016-05-06 21:52:00;"06/05/2016 21:52";7,902;7,902
2016-05-06 21:54:00;"06/05/2016 21:54";7,601;7,601
2016-05-06 21:56:00;"06/05/2016 21:56";7,531;7,531
2016-05-06 21:58:00;"06/05/2016 21:58";7,911;7,911
2016-05-06 22:00:00;"06/05/2016 22:00";7,398;7,398
2016-05-06 22:02:00;"06/05/2016 22:02";7,677;7,677
2016-05-06 22:04:00;"06/05/2016 22:04";7,434;7,434
2016-05-06 22:06:00;"06/05/2016 22:06";6,729;6,729
2016-05-06 22:08:00;"06/05/2016 22:08";7,001;7,001
2016-05-06 22:10:00;"06/05/2016 22:10";6,646;6,646
2016-05-06 22:12:00;"06/05/2016 22:12";7,355;7,355
2016-05-06 22:14:00;"06/05/2016 22:14";7,025;7,025
2016-05-06 22:16:00;"06/05/2016 22:16";7,174;7,174
2016-05-06 22:18:00;"06/05/2016 22:18";7,283;7,283
2016-05-06 22:20:00;"06/05/2016 22:20";6,029;6,029
2016-05-06 22:22:00;"06/05/2016 22:22";6,985;6,985
2016-05-06 22:24:00;"06/05/2016 22:24";6,449;6,449
2016-05-06 22:26:00;"06/05/2016 22:26";6,928;6,928
2016-05-06 22:28:00;"06/05/2016 22:28";7,142;7,142
